City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Weather
457,Ratnagiri,IN,16.9833,73.3,75.09,73,0,10.07,clear sky
458,Gizo,SB,-8.103,156.8419,83.07,72,100,11.16,overcast clouds
459,Fenyi,CN,27.8112,114.6681,48.85,95,100,2.48,light rain
460,Ixtapa,MX,20.7,-105.2,79.23,69,75,16.11,broken clouds
461,Pecos,US,31.4229,-103.4932,70.25,11,40,34.52,scattered clouds
462,Zheleznodorozhnyy,RU,55.7503,38.0042,40.35,95,85,4.32,overcast clouds
463,Zhigansk,RU,66.7697,123.3711,17.91,81,80,17.29,broken clouds
464,Tessalit,ML,20.1986,1.0114,77.54,11,0,9.8,clear sky
465,Udarnyy,RU,54.3409,42.8611,41.67,96,96,5.28,overcast clouds
466,San Antero,CO,9.3741,-75.7589,83.12,69,19,13.2,few clouds
467,Uyemskiy,RU,64.4743,40.8524,19.45,100,100,6.71,light snow
468,Berwick,US,41.0545,-76.2333,53.01,49,100,1.01,overcast clouds
469,Santa Rosa,PH,14.3122,121.1114,82.38,83,25,9.28,scattered clouds
470,Acapulco,MX,16.8634,-99.8901,85.82,66,20,11.5,few clouds
471,Alcaniz,ES,41.05,-0.1333,58.28,55,1,6.93,clear sky
472,Saint-Joseph,RE,-21.3667,55.6167,73.78,81,98,2.98,overcast clouds
473,Los Banos,PH,14.1667,121.1833,81.09,88,32,7.29,scattered clouds
474,San Cristobal,VE,7.7669,-72.225,75.38,57,63,3.11,broken clouds
475,Verkhoyansk,RU,67.5447,133.385,0.41,98,100,3.98,light snow
476,Feicheng,CN,35.2606,117.9675,37.44,29,100,2.1,overcast clouds
477,Cervo,ES,43.6702,-7.4101,53.96,78,22,11.27,few clouds
478,Necochea,AR,-38.5473,-58.7368,65.03,79,76,12.41,broken clouds
479,Turukhansk,RU,65.8167,87.9833,-5.71,100,50,5.37,scattered clouds
480,Sakhon Nakhon,TH,17.1612,104.1472,80.74,42,4,3.02,clear sky
481,Constitucion,CL,-35.3333,-72.4167,67.44,56,3,14.85,clear sky
482,Shelabolikha,RU,53.4131,82.6167,24.37,90,28,7.74,scattered clouds
483,Novyy Urengoy,RU,66.0833,76.6333,5.43,92,93,7.87,overcast clouds
484,Lumeje,AO,-11.55,20.7833,64.72,94,100,3.53,overcast clouds
485,Vanavara,RU,60.34,102.2797,23.94,94,100,9.24,overcast clouds
486,Kununurra,AU,-15.7667,128.7333,78.78,94,51,2.3,broken clouds
487,Pakruojis,LT,55.9667,23.8667,43.59,81,100,15.68,overcast clouds
488,Burnie,AU,-41.0667,145.9167,57.94,61,0,3.91,clear sky
489,Sorland,NO,67.667,12.6934,31.86,62,100,21.32,light snow
490,Caiaponia,BR,-16.9567,-51.8103,74.68,72,92,3.6,overcast clouds
491,Peniche,PT,39.3558,-9.3811,54.45,89,89,7.14,overcast clouds
492,Korla,CN,41.7597,86.1469,46.06,35,0,11.86,clear sky
493,Muros,ES,42.7762,-9.0603,55.83,83,5,7.47,clear sky
494,Zabaykalsk,RU,49.6333,117.3167,2.07,96,29,4.43,scattered clouds
495,Yerbogachen,RU,61.2767,108.0108,22.33,95,100,9.6,light snow
496,Santa Luzia,BR,-19.7697,-43.8514,82.74,48,0,5.75,clear sky
497,Manica,FR,49.0,-1.1667,45.25,82,42,17.09,scattered clouds
498,Kamina,CD,-8.7386,24.9906,64.85,97,100,3.6,overcast clouds
499,Jeremie,HT,18.65,-74.1167,78.3,69,40,4.9,scattered clouds
500,Sembakung,ID,3.8167,117.25,72.45,99,100,1.9,overcast clouds
501,Tarnogskiy Gorodok,RU,60.4997,43.5761,33.33,94,100,3.69,overcast clouds
502,Gurlan,UZ,41.8447,60.3919,44.67,21,65,7.18,broken clouds
503,Abdulino,RU,53.7,53.6667,34.29,92,100,6.53,overcast clouds
504,Chengannur,IN,9.3333,76.6333,74.82,94,100,1.74,overcast clouds
505,Atbasar,KZ,51.8,68.3333,33.06,99,100,7.38,overcast clouds
506,Selje,NO,62.0459,5.351,39.79,50,100,19.77,light snow
507,Yumen,CN,40.2833,97.2,34.86,31,9,3.91,clear sky
508,Filadelfia,US,39.9523,-75.1638,51.3,65,100,4.61,overcast clouds
509,Kirkenes,NO,69.7271,30.0458,19.62,72,75,4.61,light snow
510,Port-Gentil,GA,-0.7193,8.7815,78.76,94,40,3.44,thunderstorm
511,Mongomo,GQ,1.6274,11.3135,66.36,99,82,1.97,broken clouds
512,Kotlyarevskaya,RU,43.5734,44.0613,54.18,80,100,3.96,overcast clouds
513,Black River,JM,18.0264,-77.8487,79.27,72,27,4.5,scattered clouds
514,Atherton,GB,53.5237,-2.4935,49.21,80,100,4.0,overcast clouds
515,Williamsport,US,41.2412,-77.0011,53.82,40,0,8.05,clear sky
516,Marovoay,MG,-16.1,46.6333,74.39,91,87,3.11,overcast clouds
517,Karakol,KG,42.4907,78.3936,37.31,37,0,4.7,clear sky
518,Padang,ID,-0.9492,100.3543,76.08,90,100,5.01,overcast clouds
519,Wanxian,CN,30.8039,108.3897,50.16,90,100,4.79,overcast clouds
520,Nemuro,JP,43.3236,145.575,30.09,68,9,4.32,clear sky
521,Naryan-Mar,RU,67.6713,53.087,-8.97,100,64,4.34,broken clouds
522,Cervantes,AR,-39.05,-67.3833,83.16,25,49,7.92,scattered clouds
523,Siderno,IT,38.2779,16.302,58.33,78,12,10.85,few clouds
524,Koson,UZ,39.0375,65.585,57.52,39,100,7.4,overcast clouds
525,Edendale,ZA,-29.6528,30.3147,63.52,98,87,2.01,overcast clouds
526,Husavik,IS,66.0449,-17.3389,23.25,86,100,6.11,light snow
527,Veraval,IN,20.9,70.3667,73.33,67,0,7.94,clear sky
528,Hami,CN,42.8,93.45,43.38,21,72,6.31,broken clouds
529,Zhezkazgan,KZ,47.8043,67.7144,36.54,77,0,7.05,clear sky
530,Capinopolis,BR,-18.6819,-49.5697,78.49,66,65,1.41,broken clouds
531,Abingdon,GB,51.6711,-1.2828,48.52,82,75,17.27,broken clouds
532,Barras,BR,-4.2444,-42.2944,74.3,94,90,3.98,heavy intensity rain
533,Jalu,LY,29.0331,21.5482,61.25,52,1,18.48,clear sky
534,Guangyuan,CN,32.442,105.823,48.85,85,100,4.97,moderate rain
535,Redlands,US,34.0556,-117.1825,65.07,44,0,3.0,clear sky
536,Lasa,IT,46.6166,10.7002,49.08,98,100,4.9,overcast clouds
537,Trapani,IT,37.8333,12.6667,56.28,87,0,4.61,clear sky
538,Hay River,CA,60.8156,-115.7999,13.96,62,20,14.97,few clouds
539,Buin,CL,-33.7333,-70.75,88.12,15,0,7.63,clear sky
540,Petawawa,CA,45.9001,-77.3328,37.58,75,100,4.45,overcast clouds
541,Alekseyevka,RU,50.6309,38.6903,48.9,92,100,6.91,overcast clouds
542,Jackson,US,42.4165,-122.8345,46.74,64,100,5.99,overcast clouds
543,Chimbote,PE,-9.0853,-78.5783,79.92,68,99,9.24,overcast clouds
544,Buala,SB,-8.145,159.5921,81.03,77,94,8.16,overcast clouds
545,Tibati,CM,6.4667,12.6333,67.39,95,100,5.44,moderate rain
546,Blackwater,AU,-23.5833,148.8833,74.89,69,0,3.89,clear sky
547,Mizdah,LY,31.4451,12.9801,57.24,42,0,6.42,clear sky
548,Teshie,GH,5.5836,-0.1072,77.56,88,0,3.44,clear sky
549,Ciuruleasa,RO,46.25,23.0333,49.62,68,92,2.08,overcast clouds
550,San Ramon,US,37.7799,-121.978,59.43,38,0,17.27,clear sky
551,Filimonovo,RU,56.2011,95.4611,22.87,92,100,8.03,overcast clouds
552,Brae,GB,60.3964,-1.353,39.81,68,100,23.35,overcast clouds
553,Shache,CN,38.4167,77.2406,47.71,19,100,4.52,overcast clouds
554,Olga,RU,43.7444,135.2892,28.09,75,78,4.52,broken clouds
555,Kahului,US,20.8947,-156.47,84.22,64,20,12.66,few clouds
556,Cadillac,US,44.2519,-85.4012,40.91,30,0,5.75,clear sky
557,Charlestown,AU,-32.95,151.6667,69.73,96,92,1.01,overcast clouds
558,Puquio,PE,-14.7,-74.1333,50.05,96,100,8.5,heavy intensity rain
559,Humaita,BR,-7.5061,-63.0208,76.84,94,98,3.06,overcast clouds
560,Valleyview,CA,55.0667,-117.2859,35.64,55,94,11.5,overcast clouds
561,Saint-Paul,RE,-21.0096,55.2707,75.31,92,100,1.01,overcast clouds
562,Nenagh,IE,52.8619,-8.1967,46.56,90,100,18.37,overcast clouds
563,Ocos,GT,14.5094,-92.1933,89.78,67,10,14.12,light rain
564,Galle,LK,6.0367,80.217,77.61,82,69,2.28,broken clouds
565,Lalmohan,BD,22.3384,90.7419,76.06,77,1,3.36,clear sky
566,Darlowo,PL,54.421,16.4107,44.11,87,22,12.3,few clouds
567,Derzhavinsk,KZ,51.1,66.3167,32.76,99,100,6.44,overcast clouds
568,Manggar,ID,-2.8833,108.2667,78.49,81,100,4.9,overcast clouds
569,Miandrivazo,MG,-19.5167,45.4667,77.56,86,9,1.34,light rain
570,Ballina,AU,-28.8667,153.5667,69.57,92,89,7.25,overcast clouds
571,Tanggu,CN,39.0211,117.6469,39.16,50,62,7.02,broken clouds
572,Havelock,US,34.8791,-76.9013,80.56,75,0,16.11,clear sky
573,Gat,IL,31.61,34.7642,75.4,30,78,7.31,broken clouds
574,Altay,CN,47.8667,88.1167,23.25,61,0,7.83,clear sky
575,Lagos,NG,6.5833,3.75,82.72,81,100,6.71,overcast clouds
576,Ulverstone,AU,-41.15,146.1667,58.21,84,1,5.19,clear sky
577,Ystad,SE,55.4297,13.8204,45.34,82,26,17.81,scattered clouds
578,Nizhniy Kuranakh,RU,58.8353,125.4869,0.82,94,59,5.23,broken clouds
579,Mezen,RU,65.8522,44.24,-0.26,99,90,3.83,overcast clouds
580,Bac Giang,VN,21.2667,106.2,77.07,84,56,5.3,broken clouds
581,Ongole,IN,15.5,80.05,80.22,79,22,8.01,few clouds
582,Deputatskiy,RU,69.3,139.9,-17.79,93,27,2.98,scattered clouds
583,Obzor,BG,42.8167,27.8833,45.14,86,14,6.49,few clouds
584,Anito,PH,12.4497,125.2886,78.12,91,25,9.33,scattered clouds
585,Cap Malheureux,MU,-19.9842,57.6142,76.46,80,29,1.99,scattered clouds
586,Koslan,RU,63.4564,48.8989,7.27,100,93,2.33,overcast clouds
587,Mengen,DE,48.0495,9.3301,48.96,90,80,12.06,broken clouds
588,Lewiston,US,44.1003,-70.2148,43.99,55,20,14.97,few clouds
589,Nantucket,US,41.2835,-70.0995,48.34,57,0,6.91,clear sky
590,Thyboron,DK,56.6985,8.2124,44.15,94,99,22.21,overcast clouds
591,Quilmana,PE,-12.95,-76.3833,76.78,72,63,7.23,broken clouds
592,Nabire,ID,-3.3667,135.4833,76.12,92,99,2.46,overcast clouds
593,Odienne,CI,9.51,-7.5692,80.64,53,67,3.8,broken clouds
594,Pemangkat,ID,1.1667,108.9667,76.5,90,100,5.59,light rain
595,Ko Samui,TH,9.5357,99.9357,78.71,89,20,0.0,few clouds
596,Ust-Charyshskaya Pristan,RU,52.3934,83.6635,24.28,95,21,3.96,few clouds
597,Mitsamiouli,KM,-11.3847,43.2844,80.83,77,100,6.6,light rain
598,Odweyne,SO,9.4092,45.064,75.22,61,65,1.99,broken clouds
599,Angoche,MZ,-16.2325,39.9086,75.97,89,58,8.37,broken clouds
600,Abu Samrah,SY,35.3029,37.1841,61.18,62,99,7.67,overcast clouds
601,Tual,ID,-5.6667,132.75,83.39,72,36,3.49,scattered clouds
602,Port Augusta,AU,-32.5,137.7667,65.12,62,54,6.2,broken clouds
603,Vung Tau,VN,10.346,107.0843,77.4,85,30,9.22,scattered clouds
604,Salgueiro,BR,-8.0742,-39.1192,81.28,51,84,10.45,broken clouds
605,Green River,US,41.5286,-109.4662,30.97,66,100,15.01,light snow
606,Catanduva,BR,-21.1378,-48.9728,77.52,71,94,4.85,overcast clouds
607,Cuamba,MZ,-14.8031,36.5372,64.62,98,81,3.58,broken clouds
608,Salina,US,38.8403,-97.6114,54.3,76,100,16.11,overcast clouds
609,Ossora,RU,59.2353,163.0719,6.08,91,100,30.47,snow
610,Atar,MR,20.5169,-13.0499,79.21,30,66,6.53,broken clouds
611,Ketchikan,US,55.3422,-131.6461,46.87,49,75,9.22,broken clouds
612,Vila,PT,42.0304,-8.1588,41.88,82,2,2.39,clear sky
613,Kokkola,FI,63.8385,23.1307,24.96,93,100,9.22,overcast clouds
614,Izumo,JP,35.3667,132.7667,49.95,71,75,18.41,light rain
615,Ponta Delgada,PT,37.7333,-25.6667,61.52,100,75,14.97,light rain
616,Iquitos,PE,-3.7481,-73.2472,82.44,78,40,6.91,scattered clouds
617,Luderitz,NA,-26.6481,15.1594,61.48,80,0,4.32,clear sky
618,Teya,RU,60.3778,92.6267,26.44,93,100,10.33,light snow
619,Belmonte,BR,-15.8631,-38.8828,78.04,82,5,8.72,clear sky
620,Laguna Beach,US,33.5423,-117.7831,69.39,56,20,12.66,few clouds
621,Dawei,MM,14.0833,98.2,70.5,90,38,3.2,scattered clouds
622,Windhoek,NA,-22.5594,17.0832,66.42,27,0,2.3,clear sky
623,Ustyuzhna,RU,58.8394,36.4321,35.44,98,100,6.15,overcast clouds
624,Campbellton,CA,48.0075,-66.6727,32.45,87,92,7.81,overcast clouds
625,Acarau,BR,-2.8856,-40.12,78.62,82,88,7.23,light rain
626,Arys,KZ,42.4252,68.795,47.25,40,0,8.63,clear sky
627,Gazojak,TM,41.1875,61.4036,53.83,20,16,8.86,few clouds
628,Pimentel,PE,-6.8367,-79.9342,84.49,61,40,12.66,scattered clouds
629,Dandong,CN,40.1292,124.3947,30.63,40,70,7.45,broken clouds
630,Amuntai,ID,-2.4177,115.2494,73.11,99,100,1.19,overcast clouds
631,Hobyo,SO,5.3505,48.5268,82.17,79,9,12.91,clear sky
632,Dezhou,CN,37.4486,116.2925,42.6,30,100,6.91,overcast clouds
633,Micheweni,TZ,-4.9667,39.8333,79.14,84,97,8.86,light rain
634,Tocopilla,CL,-22.092,-70.1979,71.71,75,8,1.74,clear sky
635,Verkhnevilyuysk,RU,63.4453,120.3167,22.44,90,100,9.42,overcast clouds
636,Gravdal,NO,68.1214,13.5031,22.89,68,20,2.3,light snow
637,Pinar Del Rio,CU,22.4175,-83.6981,82.17,65,73,11.83,light rain
638,Gazanjyk,TM,39.2446,55.5154,59.72,21,16,6.33,few clouds
639,Ashland,US,40.8167,-82.2665,45.16,74,100,7.36,overcast clouds
640,Santa Cruz De La Palma,ES,28.6835,-17.7642,66.34,77,0,9.22,clear sky
641,Ca Mau,VN,9.1769,105.15,74.23,87,7,3.78,clear sky
642,Freeport,US,40.6576,-73.5832,55.38,56,0,6.91,clear sky
643,Port Macquarie,AU,-31.4333,152.9167,72.9,86,63,2.77,moderate rain
644,Grindavik,IS,63.8424,-22.4338,30.15,64,20,16.11,few clouds
645,Camara De Lobos,PT,32.6333,-16.9667,65.03,83,20,5.75,few clouds
646,San Jose,US,37.3394,-121.895,61.05,38,40,13.8,scattered clouds
647,Zhob,PK,31.3411,69.4481,50.9,67,67,1.72,broken clouds
648,Izberbash,RU,42.5696,47.8645,41.05,72,100,1.83,overcast clouds
649,Ventspils,LV,57.3894,21.5606,42.73,87,75,20.71,broken clouds
650,Madaoua,NE,14.073,5.96,82.35,12,93,4.23,overcast clouds
651,Gamba,GA,-2.65,10.0,75.52,88,100,3.94,overcast clouds
652,Kokopo,PG,-4.352,152.2633,81.28,70,100,6.69,overcast clouds
653,Kalashnikovo,RU,57.2824,35.2262,34.75,93,100,6.96,overcast clouds
654,Abu Kamal,SY,34.4506,40.9171,69.42,34,94,18.19,overcast clouds
655,Minot,US,48.2325,-101.2963,37.62,70,0,9.22,clear sky
656,Tazovskiy,RU,67.4667,78.7,-17.32,97,11,3.22,few clouds
657,Dharmabad,IN,18.9,77.85,82.36,44,54,2.75,broken clouds
658,Ust-Shonosha,RU,61.1531,41.343,33.49,92,100,4.56,overcast clouds
659,Tadine,NC,-21.55,167.8833,79.56,79,99,15.79,overcast clouds
660,Vilaka,LV,57.1846,27.6722,50.09,91,100,15.1,overcast clouds
661,Gogrial,SS,8.5332,28.1004,87.21,27,53,4.68,broken clouds
662,Taoudenni,ML,22.6783,-3.9836,80.31,13,33,12.91,scattered clouds
663,Kieta,PG,-6.2167,155.6333,82.04,70,83,6.67,broken clouds
664,Teknaf,BD,20.8624,92.3058,69.76,84,0,4.47,clear sky
665,Tabora,TZ,-5.0167,32.8,63.45,94,93,1.21,light rain
666,Sterling,US,39.0062,-77.4286,48.7,92,100,8.05,light rain
667,Thinadhoo,MV,0.5333,72.9333,80.83,75,97,2.62,overcast clouds
668,Batemans Bay,AU,-35.7167,150.1833,67.1,82,98,1.16,overcast clouds
669,Debre Birhan,ET,9.6833,39.5333,51.66,85,49,4.34,scattered clouds
670,Dimitrovgrad,RU,54.2139,49.6184,44.76,87,83,11.32,light rain
671,Marin,US,38.0666,-122.7344,59.58,51,0,13.8,clear sky
672,Knysna,ZA,-34.0363,23.0471,66.74,96,82,10.36,light rain
673,Porto-Vecchio,FR,41.591,9.2795,56.86,62,0,11.5,clear sky
674,Dolores,AR,-36.3132,-57.6792,67.84,71,52,9.86,broken clouds
675,Mambajao,PH,9.2504,124.7156,79.11,86,83,11.74,broken clouds
676,Abbeville,FR,50.1,1.8333,51.26,82,97,23.51,overcast clouds
677,Nisia Floresta,BR,-6.0911,-35.2086,81.41,81,11,5.86,few clouds
678,Sibolga,ID,1.7427,98.7792,75.31,91,100,2.46,overcast clouds
679,Pitiquito,MX,30.7,-112.0833,68.04,22,0,14.27,clear sky
680,Beyneu,KZ,45.3167,55.2,50.29,37,97,11.48,overcast clouds
681,Kotaparh,IN,19.15,82.35,74.84,52,56,4.25,broken clouds
682,Usak,TR,38.5,29.4167,47.43,70,5,5.61,clear sky
683,Abalak,RU,58.1286,68.5944,35.89,93,100,11.1,overcast clouds
684,Kimbe,PG,-5.5502,150.1429,81.57,75,99,1.23,overcast clouds
685,Ozinki,RU,51.1786,49.6769,48.99,67,49,8.52,scattered clouds
686,Las Vegas,US,36.175,-115.1372,63.28,23,0,12.66,clear sky
687,Paso De Carrasco,UY,-34.8603,-56.0522,75.34,83,75,16.11,broken clouds
